,id,content,content_clean,sentiment,subjectivity,polarity,analysis
360,UgytWKs6KEdOT-rI3IV4AaABAg,"Hands down, the most stunning design of any modern car. What a thing of beauty. It looks even better in the two tone launch spec. Silver and dark blue suits it the best.",Hands down the most stunning design of any modern car What a thing of beauty It looks even better in the two tone launch spec Silver and dark blue suits it the best,5,0.4236111111111111,0.2993055555555556,Positive
361,UgytWKs6KEdOT-rI3IV4AaABAg.9THKCLOmjoO9ULBZw1juv5,@smokinjoe11 it sure is a spitting image of a Ferrari., it sure is a spitting image of a Ferrari,2,0.8888888888888888,0.5,Positive
362,UgytWKs6KEdOT-rI3IV4AaABAg.9THKCLOmjoO9TIcQEM8vsa,If ferrari would have made a electronic car this would be it.... This car just looks like electric ferrari,If ferrari would have made a electronic car this would be it This car just looks like electric ferrari,1,0.0,0.0,Neutral
363,UgytWKs6KEdOT-rI3IV4AaABAg.9THKCLOmjoO9TIG3SLvrwP,I agree. The design looks amazing.  If only it wasn’t electric.. imagine it having a v12 engine ooof,I agree The design looks amazing  If only it wasn’t electric imagine it having a v12 engine ooof,3,0.95,0.30000000000000004,Positive
364,Ugx0GhAQaPWgG2fWqqN4AaABAg,The car is a beauty. And the video showing it is marvelous. Bravo,The car is a beauty And the video showing it is marvelous Bravo,5,1.0,1.0,Positive
365,UgzBEa4zy8p7rYAdEtR4AaABAg,5:37 he actually starts porperly driving the damn car,537 he actually starts porperly driving the damn car,1,0.1,0.0,Neutral
366,Ugw623Z_6RHusAFu0ll4AaABAg,i honestly can't imagine having 2mil to spend on a car my brain is hurting,i honestly cant imagine having 2mil to spend on a car my brain is hurting,1,0.9,0.6,Positive
367,UgwdyjvIr9fzKuQs03J4AaABAg,I saw one of these in real life and it was stunning,I saw one of these in real life and it was stunning,5,0.65,0.35,Positive
368,UgxKl_uy7QPUL_sKBzN4AaABAg,I love cars. I love italian supercars. I watched this video and it was hard to keep watching till the end.,I love cars I love italian supercars I watched this video and it was hard to keep watching till the end,5,0.4354166666666667,0.17708333333333331,Positive
369,UgyWnDuiY3x4-BuCiT54AaABAg,Fantastic review.,Fantastic review,5,0.9,0.4,Positive
370,UgwlUrKhto_X0mk5_v14AaABAg,It's a pity that nobody will probably ever put power in proper design other than #Lamborghini,Its a pity that nobody will probably ever put power in proper design other than Lamborghini,2,0.225,-0.075,Negative
371,UgxtOLm4p8x0fC9FrS94AaABAg,It´s a crime a car like this doesn´t have a real engine,It´s a crime a car like this doesn´t have a real engine,1,0.30000000000000004,0.2,Positive
372,Ugw9cSvwqwocWcp1l-d4AaABAg,"Question I've got is, 10 years ago 1000bhp was considered an amazing achievement and that's doubled in the last 10 years nearly, how much power is a hypercar going to have by the end of the decade ? 😬",Question Ive got is 10 years ago 1000bhp was considered an amazing achievement and thats doubled in the last 10 years nearly how much power is a hypercar going to have by the end of the decade  😬,5,0.39166666666666666,0.22500000000000003,Positive
373,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509aqJaQXk9_n,"It's not really a fair comparison. That 1000hp benchmark was a single engine, while this is 4x450hp motors. Every advancement in motor technology is going to be reflected fourfold on the overall output.",Its not really a fair comparison That 1000hp benchmark was a single engine while this is 4x450hp motors Every advancement in motor technology is going to be reflected fourfold on the overall output,3,0.37142857142857144,-0.14047619047619045,Negative
374,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509ZJl0FHkfbD,3000 bhp,3000 bhp,5,0.0,0.0,Neutral
375,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TVuMBXLqk_,"@Shelden Summers you don't need 1900 hp to have fun, I used to have a blast in my 60hp MK1 vauxhall nova, lovely gearbox snicked from gear to gear very nicely, no power steering so loads of feel through the wheel and only weighed about 700kgs so was really nippy and chuckable And that was the lowest power car I've had! Id have one now if I could find one at the right price, maybe a 1.3 with a few discreet tuning mods", Summers you dont need 1900 hp to have fun I used to have a blast in my 60hp MK1 vauxhall nova lovely gearbox snicked from gear to gear very nicely no power steering so loads of feel through the wheel and only weighed about 700kgs so was really nippy and chuckable And that was the lowest power car Ive had Id have one now if I could find one at the right price maybe a 13 with a few discreet tuning mods,4,0.5408163265306123,0.09938775510204081,Positive
376,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TVtLgZbPuA,"@C B I enjoy myself, your enjoyment is down to you", B I enjoy myself your enjoyment is down to you,4,0.3944444444444445,0.12222222222222222,Positive
377,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509THIV_PqEfh,"@rob allen I like the idea of people still trying to make cars fun despite us all going to electric energy,  yeah they are not going to compare to the old days of big beefy V8s and howling V10s  in terms of drama but hopefully in the future they won't kill off the environment either when we move to cleaner power (depending on where you live) cars should be fun and should have personality, they should offer an individual experience after all it is an investment,  they are not like a light bulb", allen I like the idea of people still trying to make cars fun despite us all going to electric energy  yeah they are not going to compare to the old days of big beefy V8s and howling V10s  in terms of drama but hopefully in the future they wont kill off the environment either when we move to cleaner power depending on where you live cars should be fun and should have personality they should offer an individual experience after all it is an investment  they are not like a light bulb,4,0.36944444444444446,0.15959595959595962,Positive
378,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509THGzNn8cOM,"Try  3000
More like 4000,
Try 5.","Try  3000
More like 4000
Try 5",1,0.5,0.5,Positive
379,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509THCg-9sD0q,@rob allen   You must be fun at parties., allen   You must be fun at parties,4,0.2,0.3,Positive
380,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TGTBq--n_C,"Maybe by then the human race will have grown up a little and put their efforts into saving energy instead of going fast, it's really quite pointless having energy saving bulbs and appliances at home if you are going to drive a 1900 hp electric car!",Maybe by then the human race will have grown up a little and put their efforts into saving energy instead of going fast its really quite pointless having energy saving bulbs and appliances at home if you are going to drive a 1900 hp electric car,2,0.38,-0.007499999999999995,Negative
381,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TFHZhjZEo4,"You do have to remember that this and the Rimac are a good bit over 2000kg   (4400 lbs).  The Rimac is listed at  2,150 kg (4,740 lb)‎.  That's almost 1000kg more than a P1 or LaFerrari, its all about power to weight, not outright power.       Electric cars power will go up hugely no doubt,  but it's  going to be more interesting to see if they get the weights down.      Gordon Murray's T50 with 986kg (2,174 lb) or maybe less in final production with 652 bhp  is a lot more exciting to me, for now than any of these electric dragsters.",You do have to remember that this and the Rimac are a good bit over 2000kg   4400 lbs  The Rimac is listed at  2150 kg 4740 lb‎  Thats almost 1000kg more than a P1 or LaFerrari its all about power to weight not outright power       Electric cars power will go up hugely no doubt  but its  going to be more interesting to see if they get the weights down      Gordon Murrays T50 with 986kg 2174 lb or maybe less in final production with 652 bhp  is a lot more exciting to me for now than any of these electric dragsters,3,0.5655555555555556,0.24777777777777774,Positive
382,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TFFbPkTeWs,Entirely dependent on battery density and output efficiencies increasing.,Entirely dependent on battery density and output efficiencies increasing,2,0.625,0.0,Neutral
383,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TFF_RkNI5q,"The higher you go, especially the torque, the tougher it gets especially with the aero dynamics, weight, center of gravity, and most importantly, tires that can tolerate such a torque. By the end of the decade, I would say less than a double from now unless you are talking about a tuned car",The higher you go especially the torque the tougher it gets especially with the aero dynamics weight center of gravity and most importantly tires that can tolerate such a torque By the end of the decade I would say less than a double from now unless you are talking about a tuned car,3,0.5185185185185185,0.09814814814814815,Positive
384,UgwR45ak9B3CDlsvYUx4AaABAg,"Have to say... that thing being featured is a work of art, truly a beautiful vehicle.. fast without a doubt, more than likely very nice to drive. I would never ever want to drive that thing, let alone spend money. That represents everything I hate about climate change. Like Volvo said... making a c60 model electric consumes 70% more unrecyclable materials.",Have to say that thing being featured is a work of art truly a beautiful vehicle fast without a doubt more than likely very nice to drive I would never ever want to drive that thing let alone spend money That represents everything I hate about climate change Like Volvo said making a c60 model electric consumes 70 more unrecyclable materials,5,0.7857142857142857,0.29000000000000004,Positive
385,Ugy8u_Ss3RsYVat3t9p4AaABAg,"Kinda sad I instinctively raised my volume, just to be reminded the only and biggest EV downfall...",Kinda sad I instinctively raised my volume just to be reminded the only and biggest EV downfall,2,1.0,-0.25,Negative
386,Ugy8u_Ss3RsYVat3t9p4AaABAg.9TtG65WR0249U_f-c2gbsM,"I know you're only making a joke, but it's certainly not the only downfall, and not even the biggest.",I know youre only making a joke but its certainly not the only downfall and not even the biggest,3,0.8571428571428571,-0.03571428571428571,Negative
