,id,content,content_clean,content_no_stopwords
2468,Ugzr6MIPXUa7J-NlYBV4AaABAg,And it's already outdated by 30 years from Tesla Roadster,And its already outdated by 30 years from Tesla Roadster,And already outdated 30 years Tesla Roadster
2469,Ugx3f5lU0BLgei6EHAV4AaABAg,I'm in love,Im in love,Im love
2470,Ugzj-RUo1vRov324EkZ4AaABAg,This 1:30 long video has better production quality than most movies,This 130 long video has better production quality than most movies,This 130 long video better production quality movies
2471,UgynRTEQre3Zdnp07Wh4AaABAg,Can u drive this at night with those headlights??,Can u drive this at night with those headlights,Can u drive night headlights
2472,UgwENBVxmQA9NmdVdL54AaABAg,The Bugatti cars after seen in real life I didn't sleep at night,The Bugatti cars after seen in real life I didnt sleep at night,The Bugatti cars seen real life I didnt sleep night
2473,Ugz12VPm-1b7CVvthR54AaABAg,*Art On Wheels...*,Art On Wheels,Art On Wheels
2474,UgwceqX88pjOKUALVHJ4AaABAg,Funny how the car cost $5M and Bugatti YouTube channel didn't hit 1M subscribers yet lol,Funny how the car cost 5M and Bugatti YouTube channel didnt hit 1M subscribers yet lol,Funny car cost 5M Bugatti YouTube channel didnt hit 1M subscribers yet lol
2475,Ugw9ng64pye7kD3baCV4AaABAg,"It's a multi million dollar car, why it doesn't has opposite direction rims on the other side?",Its a multi million dollar car why it doesnt has opposite direction rims on the other side,Its multi million dollar car doesnt opposite direction rims side
2476,Ugz03_zE0IRzbnJSoAx4AaABAg,Alright get Doug Demuro on it ASAP,Alright get Doug Demuro on it ASAP,Alright get Doug Demuro ASAP
2477,UgxhqgY4kGox0ymOTp54AaABAg,Go to the last shot and spot a guy wearing the wrong outfit for work 💀,Go to the last shot and spot a guy wearing the wrong outfit for work 💀,Go last shot spot guy wearing wrong outfit work 💀
2478,UgxSov5JYTKAfXHVLT94AaABAg,wow its better then the original witch is hard to achieve,wow its better then the original witch is hard to achieve,wow better original witch hard achieve
2479,UgzVTHk6lIpFdGrlFBZ4AaABAg,Imo the new Bugatti is not a real Bugatti.  The older one in the video was the last of the real Bugatti cars 🚙,Imo the new Bugatti is not a real Bugatti  The older one in the video was the last of the real Bugatti cars 🚙,Imo new Bugatti real Bugatti The older one video last real Bugatti cars 🚙
2480,UgxB6GZY-yCb137SdaV4AaABAg,Divine!,Divine,Divine
2481,UgyLQ4iMZu8dyy3ZeJF4AaABAg,My masterpiece definition has been updated successfully !,My masterpiece definition has been updated successfully ,My masterpiece definition updated successfully
2482,UgyfvzkqqlnG530qgoF4AaABAg,I feel like Buggati just looks for making fast cars but nothing innovative or no technology usage in their car like you are just gonna add 50 miles to the speed and ask for 5 million dollars?,I feel like Buggati just looks for making fast cars but nothing innovative or no technology usage in their car like you are just gonna add 50 miles to the speed and ask for 5 million dollars,I feel like Buggati looks making fast cars nothing innovative technology usage car like gonna add 50 miles speed ask 5 million dollars
2483,UgxCiy2J2GxkDpNML9N4AaABAg,9 Million Dollar for a Car. 🤣,9 Million Dollar for a Car 🤣,9 Million Dollar Car 🤣
2484,Ugy3bebOoFTe-yZXGcd4AaABAg,This just has game like graphics,This just has game like graphics,This game like graphics
2485,Ugz-EglnVS5gTLyD3uN4AaABAg,Tq for delivering  IT to me,Tq for delivering  IT to me,Tq delivering IT
2486,UgyawPwfnQRuCujbMtZ4AaABAg,What kind of discount would I receive if I purchased a dozen of these?,What kind of discount would I receive if I purchased a dozen of these,What kind discount would I receive I purchased dozen
2487,UgyawPwfnQRuCujbMtZ4AaABAg.9cHMd8OTaqF9cINnuJWgmJ,The ability to drive their unannounced cars and be a part of the club,The ability to drive their unannounced cars and be a part of the club,The ability drive unannounced cars part club
2488,UgzVRfr-vnbIApBTw8R4AaABAg,The people making the arrow shape aren't aligned properly... 🗿,The people making the arrow shape arent aligned properly 🗿,The people making arrow shape arent aligned properly 🗿
2489,UgyVQDYHvHyEQrHt4Bl4AaABAg,This video was almost emotional ..the way the new car rolled up to the older one...felt like 2  living things meeting for the first time..was pretty cool..I love Buggati..I think the regular Chiron is the best car ever produced..would be an honor to own one..and the company seems alot less snobbish then you would expect,This video was almost emotional the way the new car rolled up to the older onefelt like 2  living things meeting for the first timewas pretty coolI love BuggatiI think the regular Chiron is the best car ever producedwould be an honor to own oneand the company seems alot less snobbish then you would expect,This video almost emotional way new car rolled older onefelt like 2 living things meeting first timewas pretty coolI love BuggatiI think regular Chiron best car ever producedwould honor oneand company seems alot less snobbish would expect
2490,UgwGSkWNn7Onz5nZF994AaABAg,I prefer the EB110,I prefer the EB110,I prefer EB110
2491,UgwJcTAt0KpttgAI3OF4AaABAg,i ordered 4 with black rims hury up Bugatti need them asap no cap,i ordered 4 with black rims hury up Bugatti need them asap no cap,ordered 4 black rims hury Bugatti need asap cap
2492,UgynalISdLpGO2dI-uF4AaABAg,Lovely,Lovely,Lovely
2493,UgxSPgGqEEFEZG6AUj94AaABAg,The original EB110 is so much cooler and better designed,The original EB110 is so much cooler and better designed,The original EB110 much cooler better designed
2494,Ugzjcin_E4Wroqd3fhR4AaABAg,Centodiechi was supposed to be on a new chassis. Stop using the chiron chassis for every project now,Centodiechi was supposed to be on a new chassis Stop using the chiron chassis for every project now,Centodiechi supposed new chassis Stop using chiron chassis every project
2495,Ugx9OIChE-FJVXszskR4AaABAg,👍🏻 🇺🇲,👍🏻 🇺🇲,👍🏻 🇺🇲
2496,Ugx1C7VyCRgLUNHvzdt4AaABAg,Centrodieci = One Hundred and Ten,Centrodieci  One Hundred and Ten,Centrodieci One Hundred Ten
2497,UgwT0bOwUCDJYXm46654AaABAg,I would rather have the chiron Pur sport,I would rather have the chiron Pur sport,I would rather chiron Pur sport
2498,UgzLGGGD5pyE4C3KtAV4AaABAg,Doesn't Ronaldo have one already? 😅,Doesnt Ronaldo have one already 😅,Doesnt Ronaldo one already 😅
2499,Ugzk35I5SbHthhcubQ14AaABAg,👌,👌,👌
2500,UgwjuEPtjIzoFjgp6Bl4AaABAg,How do I get one,How do I get one,How I get one
2501,Ugw4mIwXKy6AfaH6n9d4AaABAg,Mobil semahal ini velg kanan kirinya sama? Masa gak bisa buat velg yang designnya berlawanan arah sih untuk sisi satunya?,Mobil semahal ini velg kanan kirinya sama Masa gak bisa buat velg yang designnya berlawanan arah sih untuk sisi satunya,Mobil semahal ini velg kanan kirinya sama Masa gak bisa buat velg yang designnya berlawanan arah sih untuk sisi satunya
2502,UgwQARedy1WGmryx47l4AaABAg,I'm confused because it's not the same as the other centodecie,Im confused because its not the same as the other centodecie,Im confused centodecie
2503,UgynbKPKW5LiBVBx7BR4AaABAg,imagine car 🚨🚗,imagine car 🚨🚗,imagine car 🚨🚗
2504,Ugx_ejNTen5MXATF3BZ4AaABAg,Most people of what age does buy Bugatti's?,Most people of what age does buy Bugattis,Most people age buy Bugattis
2505,UgyTMeX9Jx5G9sq4c2d4AaABAg,I’d rather have the EB110,I’d rather have the EB110,I’d rather EB110
2506,UgzMyTnvXTuG9RpFZYp4AaABAg,looks nice ,looks nice ,looks nice
2507,UgyKux0QCafo_arKgvd4AaABAg,wait doesn't Ronaldo already have one?,wait doesnt Ronaldo already have one,wait doesnt Ronaldo already one
2508,UgzeW_loEC_wz86X7CJ4AaABAg,Yo this is fire,Yo this is fire,Yo fire
2509,Ugw2q9OHnd-5XQU88X54AaABAg,I thought they were only making one of these...the white one...,I thought they were only making one of thesethe white one,I thought making one thesethe white one
2510,UgwbuNN3I-W-_bEwU8Z4AaABAg,That thing looks like a boat.,That thing looks like a boat,That thing looks like boat
2511,UgyiAfs2NdhxeYISkJ54AaABAg,0:32 Sandy Munro would not be satisfied with that gap!,032 Sandy Munro would not be satisfied with that gap,032 Sandy Munro would satisfied gap
2512,UgyiAfs2NdhxeYISkJ54AaABAg.9cI0PtfCPyj9cI8MnsJ1fv,aero dynamics,aero dynamics,aero dynamics
2513,UgxICkOfO1xB0nH3OFt4AaABAg,S Q U I N T I N G,S Q U I N T I N G,S Q U I N T I N G
2514,UgzYiP66HlShJo_hxUB4AaABAg,Does he live in a blue house with a blue window,Does he live in a blue house with a blue window,Does live blue house blue window
2515,UgzHdsEhTqfO4uX1-uJ4AaABAg,Most Prestigious car brand in the world.,Most Prestigious car brand in the world,Most Prestigious car brand world
2516,Ugw8HnG0tljFnfK1_1B4AaABAg,Owners name? Anyone know who had buy it,Owners name Anyone know who had buy it,Owners name Anyone know buy
2517,UgzEv50vBvUIglxGzpp4AaABAg,When EV is coming?,When EV is coming,When EV coming
2518,UgzIw09MLsG1gglYkEZ4AaABAg,I hope the guy who forgot his shirt wasn't fired.,I hope the guy who forgot his shirt wasnt fired,I hope guy forgot shirt wasnt fired
2519,Ugw2PmGK2zzq27HKFU14AaABAg,This blue combine with silver wheels looks really really cheap...dont ever use this colors...,This blue combine with silver wheels looks really really cheapdont ever use this colors,This blue combine silver wheels looks really really cheapdont ever use colors
2520,UgytytWtvrjj5O8eASN4AaABAg,"I mean, it looks basically like the chiron, but a chiron who went to west coast customs? Whats the reasoning to have it at such a higher price? just because of the avaliability?",I mean it looks basically like the chiron but a chiron who went to west coast customs Whats the reasoning to have it at such a higher price just because of the avaliability,I mean looks basically like chiron chiron went west coast customs Whats reasoning higher price avaliability
2521,UgzhH4Ypc8KQc6uDGER4AaABAg,Team discord AKR 🙏🏻❤️,Team discord AKR 🙏🏻❤️,Team discord AKR 🙏🏻❤️
2522,Ugw6gJP1M7hcnwiVkoR4AaABAg,They just make cosmetic changes to a platform for 15 years and everyone ooooos and aaaaaws.  It’s silly.,They just make cosmetic changes to a platform for 15 years and everyone ooooos and aaaaaws  It’s silly,They make cosmetic changes platform 15 years everyone ooooos aaaaaws It’s silly
2523,UgwjzimfGxO3Rql7CjN4AaABAg,Why aren't Bugatti in formula 1?,Why arent Bugatti in formula 1,Why arent Bugatti formula 1
2524,UgwOajXNZOtZRJljSw14AaABAg,Can’t understand why did they decided to just carry over those curvy windows from chiron instead of applying it’s own angular design like it’s prototype version. I don’t think they did it to cut price but why?,Can’t understand why did they decided to just carry over those curvy windows from chiron instead of applying it’s own angular design like it’s prototype version I don’t think they did it to cut price but why,Can’t understand decided carry curvy windows chiron instead applying it’s angular design like it’s prototype version I don’t think cut price
2525,UgzYKJgTcEuorAC7LCt4AaABAg,so pretty,so pretty,pretty
2526,UgzkpEZZyvTMyGgQXOl4AaABAg,"Nunca deje a Dios fuera de tus proyectos el es la clave de todo éxito, Persistir Resistir y Nunca desistir. Recuerda Dios está contigo como poderoso Gigante. ❤️🙏Soy Artista",Nunca deje a Dios fuera de tus proyectos el es la clave de todo éxito Persistir Resistir y Nunca desistir Recuerda Dios está contigo como poderoso Gigante ❤️🙏Soy Artista,Nunca deje Dios fuera de tus proyectos el es la clave de todo éxito Persistir Resistir Nunca desistir Recuerda Dios está contigo como poderoso Gigante ❤️🙏Soy Artista
2527,UgyYl5JTXmhb71j77994AaABAg,Interior same as Chiron,Interior same as Chiron,Interior Chiron
2528,Ugz5iF6oK6k5Y9ijUcN4AaABAg,can i have one?,can i have one,one
2529,Ugzjgenkm7i8AFxTsx54AaABAg,Still prefer the EB 110... The new one looks fat next to it,Still prefer the EB 110 The new one looks fat next to it,Still prefer EB 110 The new one looks fat next
2530,UgwU2GF7vdMK7iqUeYJ4AaABAg,wow.,wow,wow
2531,Ugzlcw24HGexxiuzMq94AaABAg,Wow,Wow,Wow
2532,UgxYkj0C5ASXhwKkyNt4AaABAg,My civic is on its last leg. can someone at bugatti start a go fund me page?,My civic is on its last leg can someone at bugatti start a go fund me page,My civic last leg someone bugatti start go fund page
2533,Ugz4oRYbldIzT-7Z4NN4AaABAg,My God!,My God,My God
2534,Ugyg48uIElVc7WLm6X94AaABAg,Baguttti!,Baguttti,Baguttti
2535,Ugwaq7KioOua39B34ap4AaABAg,Lord have mercy,Lord have mercy,Lord mercy
2536,UgxFdZm2gsl_CZi1rE54AaABAg,Would of thought manny khosbin watevs his name is would of gotten it 😂,Would of thought manny khosbin watevs his name is would of gotten it 😂,Would thought manny khosbin watevs name would gotten 😂
2537,UgzLaZz1fPXF3npRzFl4AaABAg,This is some cult type shit LOL,This is some cult type shit LOL,This cult type shit LOL
2538,Ugyj81vnj_rsFZFI7v54AaABAg,Эх:( в Россию не привезут (ah:( no delivery in Russia),Эх в Россию не привезут ah no delivery in Russia,Эх в Россию не привезут ah delivery Russia
2539,UgzRXaBJh6obpl_aLEh4AaABAg,I don’t like new vehicles. Never bought one and probably won’t ever. I like turning wrenches. Working on my own stuff. I drive something out of the ordinary but it’s not expensive.,I don’t like new vehicles Never bought one and probably won’t ever I like turning wrenches Working on my own stuff I drive something out of the ordinary but it’s not expensive,I don’t like new vehicles Never bought one probably won’t ever I like turning wrenches Working stuff I drive something ordinary it’s expensive
2540,UgyNqC9VCDqE3vbegh14AaABAg,Is CR7 getting one?,Is CR7 getting one,Is CR7 getting one
2541,UgyyhFXCwoXRhYFrsgx4AaABAg,MSRP?!,MSRP,MSRP
2542,Ugz8V8K4zk_WXNtg5Pt4AaABAg,Who is lucky owner?,Who is lucky owner,Who lucky owner
2543,UgxUvKc2EcXqd8WJs7B4AaABAg,"It’s really quite a dull car, aimed at people who care about their social media exposure rather than fun. Each to their own. Give me the North West 200 over Monaco any day of the week.",It’s really quite a dull car aimed at people who care about their social media exposure rather than fun Each to their own Give me the North West 200 over Monaco any day of the week,It’s really quite dull car aimed people care social media exposure rather fun Each Give North West 200 Monaco day week
2544,Ugyiht8GZ-qmaAoxmV94AaABAg,tates are gonna buy it,tates are gonna buy it,tates gonna buy
2545,UgxP7_Co7N_ZZsJX5oF4AaABAg,wow,wow,wow
2546,UgwRM9Qk9CL6Pda-DDV4AaABAg,I want 4 pls,I want 4 pls,I want 4 pls
2547,UgxH54MD7FVNV-mmdvt4AaABAg,Is it just me or is this just not it 🤢,Is it just me or is this just not it 🤢,Is 🤢
2548,Ugx8bPCXbsSc515znLR4AaABAg,what's the music track?,whats the music track,whats music track
2549,Ugz0nIT-NH26LFwv9f54AaABAg,Когда фильм?,Когда фильм,Когда фильм
2550,UgzdIOBB3hxVip8TwRV4AaABAg,For 10 million those wheels are tacky,For 10 million those wheels are tacky,For 10 million wheels tacky
2551,UgyUtQYDb4pZIVhThCN4AaABAg,Look like toys car lol😂😂😂😂,Look like toys car lol😂😂😂😂,Look like toys car lol😂😂😂😂
2552,UgwdaPo2bHfPLS5FbdJ4AaABAg,The Centodieci is bluer inside out as the 100000 100Euro Banknotes needed to pay the 10 000 000 Milions of its price,The Centodieci is bluer inside out as the 100000 100Euro Banknotes needed to pay the 10 000 000 Milions of its price,The Centodieci bluer inside 100000 100Euro Banknotes needed pay 10 000 000 Milions price
2553,Ugx3BDzGWyrI5c7IVcF4AaABAg,It makes me laugh,It makes me laugh,It makes laugh
2554,Ugz-i-o9vQjZgtI97Ch4AaABAg,No words.,No words,No words
2555,UgxX_SPbeuMJIxwu8FN4AaABAg,the rims looks horrible why didnt they go with a more retro style ?,the rims looks horrible why didnt they go with a more retro style ,rims looks horrible didnt go retro style
2556,UgwafyKt4HwFqkXeiBl4AaABAg,Creepy design,Creepy design,Creepy design
2557,Ugxbfe01pFbsIMvcsq94AaABAg,Who is the owner,Who is the owner,Who owner
2558,UgyRC7SEqX66o01Ny1h4AaABAg,bugati make a truck,bugati make a truck,bugati make truck
2559,Ugz-2fWFeVfdOlqv0C14AaABAg,Who's the customer tho???,Whos the customer tho,Whos customer tho
2560,UgzmIc_zz4bkaMX_D694AaABAg,Beaut,Beaut,Beaut
