,id,content,content_clean,sentiment
503,Ugz0T01F756WWvnKrCF4AaABAg,"Ironically, Captain Slow is the Top Gear presenter that went the fastest in all the car they tested with the years... and you know what that say in racing... slow is fast! :P",Ironically Captain Slow is the Top Gear presenter that went the fastest in all the car they tested with the years and you know what that say in racing slow is fast P,5
504,UgjWOIJP39A3GHgCoAEC,"The bugatti creates around 5.9tonnes of drag at 430km/h at 1013hpa, a Boeing 777 creates 7.4 tonnes of drag at 800km/h ground speed at 307.4hpa, if the air density at 0m is same as 30,000 feet, the car is actually doing a 637.8km/h or 0.58mach. Despite how inefficient, how big the engine is, how much fuel it needed, it's still an awesome car. It still able to do a 1:16.8 at top gear track. It worth the price tag.",The bugatti creates around 59tonnes of drag at 430kmh at 1013hpa a Boeing 777 creates 74 tonnes of drag at 800kmh ground speed at 3074hpa if the air density at 0m is same as 30000 feet the car is actually doing a 6378kmh or 058mach Despite how inefficient how big the engine is how much fuel it needed its still an awesome car It still able to do a 1168 at top gear track It worth the price tag,4
505,UgjWOIJP39A3GHgCoAEC.7-H0Z7-3Slu9YgQOeHJCSD,Price tag is irrelevant if you make 1 million a month,Price tag is irrelevant if you make 1 million a month,1
506,UgjWOIJP39A3GHgCoAEC.7-H0Z7-3Slu9XKsbVAfOpX,@nickdemondares 🤣, 🤣,5
507,UgjWOIJP39A3GHgCoAEC.7-H0Z7-3Slu8l4xcCJL2OP,stop taking drugs...,stop taking drugs,1
508,Ugxn8cwX2K0dxXJylnt4AaABAg,I always feel like a badass when I max out my Mitsubishi Colt Cabrio at 190 kmh but this is on another level,I always feel like a badass when I max out my Mitsubishi Colt Cabrio at 190 kmh but this is on another level,5
509,Ugy7fiG1MOT5QePg0jF4AaABAg,the man who has the balls to look by 415 km/h into the camera :D,the man who has the balls to look by 415 kmh into the camera D,1
510,UgzMTOf7FLS30vMbDxZ4AaABAg,"The Bugatti Engineers would have been so proud seeing the car that they made, passing them with that unbelievable speed.",The Bugatti Engineers would have been so proud seeing the car that they made passing them with that unbelievable speed,1
511,UgwE0tYqCx92HmFYK1x4AaABAg,"The first time I watched this on TV, I knew from the moment I saw that manic wheelspin off the line on the timed lap, that it was gonna top the leaderboard",The first time I watched this on TV I knew from the moment I saw that manic wheelspin off the line on the timed lap that it was gonna top the leaderboard,1
512,Ugi6rX8Txn-VYXgCoAEC,"""Godspeed, Captain Slow""",Godspeed Captain Slow,1
513,Ugi6rX8Txn-VYXgCoAEC.8KJ9D7ybwNB9G2JRHllk6Z,best quote ever,best quote ever,5
514,Ugi6rX8Txn-VYXgCoAEC.8KJ9D7ybwNB8zR29NkSca3,"@Firemarioflower dudo que la velocidad maxima de un auto pase de aproximadamente 420 a 490, ni existen pruebas de eso.", dudo que la velocidad maxima de un auto pase de aproximadamente 420 a 490 ni existen pruebas de eso,1
515,Ugi6rX8Txn-VYXgCoAEC.8KJ9D7ybwNB8zQH9D7Zttq,@Danox47  Chrion 490km/h!!!!,  Chrion 490kmh,1
516,Ugi6rX8Txn-VYXgCoAEC.8KJ9D7ybwNB8sWwNKzsBOK,Koenigsegg 457 km/h,Koenigsegg 457 kmh,3
517,Ugi6rX8Txn-VYXgCoAEC.8KJ9D7ybwNB8l5R4pudiTn,If bugatti wash captian slow wai chan he go to 431 then,If bugatti wash captian slow wai chan he go to 431 then,1
518,Ugx348r4VOzJdW3Pf6h4AaABAg,This is still my favourite super car. I know about Koenigseggs ans the electric super cars but this seems classic somehow. It's like a muscle car among super cars.,This is still my favourite super car I know about Koenigseggs ans the electric super cars but this seems classic somehow Its like a muscle car among super cars,5
519,Ugw8lC3bTiNC0RZ4apJ4AaABAg,Still my most favorite episode of all time!!!!!!,Still my most favorite episode of all time,5
520,Ugyy5IGViNOkNuWs9-54AaABAg,"Was in a high speed chase at 3am,  doing 125mph in my Accord.  Dangerous, it was so smooth, could of went more.",Was in a high speed chase at 3am  doing 125mph in my Accord  Dangerous it was so smooth could of went more,1
521,Ugy2cIAM6_oSxM5Bx214AaABAg,James reaction to the lap time was priceless,James reaction to the lap time was priceless,3
522,UgxzrrXF2t2vNfu6VyZ4AaABAg,"Now this ladies and gentlemen is
 how you do a car speed review, unlike the bugatti chiron done 8 years after this in which the man bored us to death.","Now this ladies and gentlemen is
 how you do a car speed review unlike the bugatti chiron done 8 years after this in which the man bored us to death",5
523,UgzW733JUm7gcZTYk194AaABAg,Bugatti really entered a new timezone,Bugatti really entered a new timezone,5
524,UgxnGCRFgin4A9ViUFh4AaABAg,I'd love if they included this track on a Forza Motorsport,Id love if they included this track on a Forza Motorsport,3
525,UgxqQrizF6ptaQP9AaF4AaABAg,Bugatti is really designing the best engineered cars in the world. Hat's off to them.,Bugatti is really designing the best engineered cars in the world Hats off to them,5
526,UgyZAjxdUd0i4HFYSKl4AaABAg,"I took the limiter off a 2002 Buick Park Avenue Ultra, changed the gears round and managed a top of 157, which was terrifying. I canne imagine 257 or more, my heart would explode from the sheer adrenaline rush.",I took the limiter off a 2002 Buick Park Avenue Ultra changed the gears round and managed a top of 157 which was terrifying I canne imagine 257 or more my heart would explode from the sheer adrenaline rush,5
527,UgzbrUhfKvqByEAlG7x4AaABAg,Unpopular opinion: I actually really like the look of this car.,Unpopular opinion I actually really like the look of this car,5
528,UgzbrUhfKvqByEAlG7x4AaABAg.95EhFNYZsfN97o1eUDPFUw,"Yeah. This car gets so much shit for nothing. There are better cars in terms of looks (holy trinity), but the car looks good.",Yeah This car gets so much shit for nothing There are better cars in terms of looks holy trinity but the car looks good,2
529,UgynS4lxZdqHIqSLII14AaABAg,"Oh my god ,how fast ,how stable ,brilliant",Oh my god how fast how stable brilliant,5
530,UgwTqyxjTCVtbMDlpbd4AaABAg,Someone got the Super Veyron up to 457km/h on a straight that makes VW's look like a city block. I believe it can easily do 300mph based on the climbing power still left at 280mph. No one knows it's true top speed yet. It needs to be taken on salt flats.,Someone got the Super Veyron up to 457kmh on a straight that makes VWs look like a city block I believe it can easily do 300mph based on the climbing power still left at 280mph No one knows its true top speed yet It needs to be taken on salt flats,3
531,Ugyf2eZX0p-N--spbJx4AaABAg,"This is a moment in history that needs to be written down
The slowest man in the world drives above 400kph","This is a moment in history that needs to be written down
The slowest man in the world drives above 400kph",1
532,UgwYkq_c-T8uxbS0RU14AaABAg,I love how he was cruising at 179 kph which is over 100mph😂,I love how he was cruising at 179 kph which is over 100mph😂,5
533,Ugzgi7SdMzFF2BwkvWh4AaABAg,0:35 its going so fast the camera didnt even catch it,035 its going so fast the camera didnt even catch it,2
534,Ugzqs8-MJlhMiAtlX2B4AaABAg,"Sounds Amazing! Damn
Still my favorite Bugatti <3","Sounds Amazing Damn
Still my favorite Bugatti 3",5
535,UgyJTxmr4pmpRs7yWR54AaABAg,Imagine what that test driver could do in the Bugatti chiron...,Imagine what that test driver could do in the Bugatti chiron,5
536,UgyeHm03yReK0rHxKFt4AaABAg,"Very impressive. To build a car that is easy and comfortable to drive by non-racers, yet is capable of 267 mph, AND handles well enough to beat supercars around TG’s test track, is a stunning achievement in engineering and design. To Volkswagen and Ferdinand Piëch in particular, honor is due.",Very impressive To build a car that is easy and comfortable to drive by nonracers yet is capable of 267 mph AND handles well enough to beat supercars around TG’s test track is a stunning achievement in engineering and design To Volkswagen and Ferdinand Piëch in particular honor is due,5
537,UgyeHm03yReK0rHxKFt4AaABAg.8hp635rCJn48icHa3oRQof,"thats a power track, not hard to do, and it doesnt have lap records anywhere else",thats a power track not hard to do and it doesnt have lap records anywhere else,2
538,Ugz9Xf0pL90ckTmfKyh4AaABAg,4:04-4:25 best moment in this test!,404425 best moment in this test,5
539,UgzuLLUdBvo9OmxkNO14AaABAg,Did anyone else see top gears new video today? This is WAAAAY better,Did anyone else see top gears new video today This is WAAAAY better,5
540,UgzuLLUdBvo9OmxkNO14AaABAg.8zGPUFfIfJN9Gys7fCsT7W,@Joker Sherri yes, Sherri yes,1
541,UgzuLLUdBvo9OmxkNO14AaABAg.8zGPUFfIfJN92J8CwzBCrD,James May FTW,James May FTW,4
542,UgzuLLUdBvo9OmxkNO14AaABAg.8zGPUFfIfJN8zO2pUrbQrZ,Loll i am here after the Buggati Chiron hit the 300 mph,Loll i am here after the Buggati Chiron hit the 300 mph,1
543,UgzuLLUdBvo9OmxkNO14AaABAg.8zGPUFfIfJN8zIE5xkZ6ly,agreed,agreed,4
544,UghYZ3xXHfeQfngCoAEC,And it continues. A keyword to consider - *stability*...even at those insane speeds. I am yet to hear of another machine that can emulate this even as it hits 431 kph (approx. 268 mph). ,And it continues A keyword to consider  stabilityeven at those insane speeds I am yet to hear of another machine that can emulate this even as it hits 431 kph approx 268 mph ,5
545,UghYZ3xXHfeQfngCoAEC.7-H0Z7-Dtj875ksiq8K2YW,"@***** That's the funny part. I'm american too.

Not all Americans are delusional enough to think a Corvette is as stable as a 2 million dollar Veyron"," Thats the funny part Im american too

Not all Americans are delusional enough to think a Corvette is as stable as a 2 million dollar Veyron",2
546,UgyKJ0DS0Y34cpZpvot4AaABAg,Today new top gear released chiron sport run and they got to 423 but it was so boring.......,Today new top gear released chiron sport run and they got to 423 but it was so boring,1
547,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj29IJD56h07s2,Yes,Yes,5
548,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj29Hb9DDdetYY,They’re missing the editing and energy,They’re missing the editing and energy,2
549,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj29Bks14YjfeB,yea 423 smh,yea 423 smh,3
550,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj29B4OtTCCcxL,The Chiron can go faster it’s only electronically limited to 261 mph,The Chiron can go faster it’s only electronically limited to 261 mph,3
551,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj29AzI-E6xF27,"It's not ""new Top Gear"" ffs. The fact that 1600 people have liked this is depressing. That video was just some randomer from the website/magzine who's been around before Clarkson, Hammond and May left. Those sort of videos existed before and after Clarkson's departure. It is unrelated to the current iteration of the TV show.",Its not new Top Gear ffs The fact that 1600 people have liked this is depressing That video was just some randomer from the websitemagzine whos been around before Clarkson Hammond and May left Those sort of videos existed before and after Clarksons departure It is unrelated to the current iteration of the TV show,2
552,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj298nhayRGKcP,I came back to this because this is the real Topspeed video,I came back to this because this is the real Topspeed video,5
553,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj298LdkbYavyo,@Filip Alexandru and now it's the fastest production car in the world with the sports model breaking 304.77 MPH, Alexandru and now its the fastest production car in the world with the sports model breaking 30477 MPH,5
554,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj297xH8Gxzj8n,3:11 what does it say in english?,311 what does it say in english,5
555,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj297lOcii1Hsv,"@T K yes man, the old top gear was briliant. I love that", K yes man the old top gear was briliant I love that,5
556,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj295Rd73yKGmE,Dobrica Cvetinovic ik the new top gear is so shit,Dobrica Cvetinovic ik the new top gear is so shit,1
557,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj292Uij3TpEzb,Yeah the released Chiron is the faster car on the world.,Yeah the released Chiron is the faster car on the world,5
558,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj290F4lPf97l3,Hi can I get for it to I will be I will be,Hi can I get for it to I will be I will be,5
559,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zOuUhvIu4M,That the video that brought me here today,That the video that brought me here today,5
560,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zOHqS2ZAV6,@Filip Alexandru what did you say?, Alexandru what did you say,5
561,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zNeIuxRX-D,"Well today the uploaded a video with a modified chiron running 490kmh, still not sure how certified that is.",Well today the uploaded a video with a modified chiron running 490kmh still not sure how certified that is,4
562,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zNW5_JH6Lv,"@T K @Dobrica Cvetinovic If you don't know who Andy Wallace is, why the fuck are you even watching car videos?", K  Cvetinovic If you dont know who Andy Wallace is why the fuck are you even watching car videos,1
563,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zNW0iuM8m1,And today they broke the world record,And today they broke the world record,5
564,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zNIonT1Tpy,"and today 304 mph, 490 km/h 🤣",and today 304 mph 490 kmh 🤣,5
565,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zKjh1OYD8C,I nearly fell asleep watching the other one,I nearly fell asleep watching the other one,1
566,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zK93oxJDAy,i know right,i know right,5
567,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zJMbMLoNB7,Just watched that video and this popped up after. Smh you can feel the difference between the 2 Eras of Too Gear new one was great but pretty boring.,Just watched that video and this popped up after Smh you can feel the difference between the 2 Eras of Too Gear new one was great but pretty boring,2
568,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zH_tejYgII,Absolutely,Absolutely,5
569,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zHJ4SfX4PM,Dobrica Cvetinovic agree with you 100% bro and so do most proper top gear fans,Dobrica Cvetinovic agree with you 100 bro and so do most proper top gear fans,5
570,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zHIxvLoYEU,Tanveer Khan Chris Harris is an exception,Tanveer Khan Chris Harris is an exception,3
571,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zHIt32Gv-E,Tanveer Khan  it’s more interesting to watch Jeremy Clarkson in his old days sit and talk about stuff then new top gear,Tanveer Khan  it’s more interesting to watch Jeremy Clarkson in his old days sit and talk about stuff then new top gear,4
572,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zHFHUzqbLQ,"Dobrica Cvetinovic now you talking, Matt Watson could do both carwow and top gear if he really wanted to. His self image would go up and top gear would get more views coz who doesn’t like Matt",Dobrica Cvetinovic now you talking Matt Watson could do both carwow and top gear if he really wanted to His self image would go up and top gear would get more views coz who doesn’t like Matt,2
573,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGzzFE2g_v,"@T K He is a writer for TG magazine and was there BEFORE CHM were on tv,he should stick to writing though,as he sucks at presenting a drive.", K He is a writer for TG magazine and was there BEFORE CHM were on tvhe should stick to writing thoughas he sucks at presenting a drive,1
574,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGzQfNHtN9,The Chiron is slower then the Veyron SS hahah,The Chiron is slower then the Veyron SS hahah,2
575,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGiB-ItsG2,Lack of music makes it's job in the new video,Lack of music makes its job in the new video,3
576,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGgd17kmcH,Chiron is electrically limited?,Chiron is electrically limited,2
577,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGg22qNGcY,Yup,Yup,5
578,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGYi43dqGi,"Tanveer Khan literally no idea who the driver is, top gear will never be the same, in my opinion Matt Watson from carwow could save it but it won’t happen...",Tanveer Khan literally no idea who the driver is top gear will never be the same in my opinion Matt Watson from carwow could save it but it won’t happen,1
579,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGXUo8zSGl,Same here! Had to get my old and only Top gear fix LOL at 5:25,Same here Had to get my old and only Top gear fix LOL at 525,3
580,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGSmq3_0MJ,The ss went faster than the Chiron. Bugatti tf,The ss went faster than the Chiron Bugatti tf,5
581,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGSHkhFhrh,Yeah I saw that. And only 3mph faster. Lol,Yeah I saw that And only 3mph faster Lol,3
582,UgyKJ0DS0Y34cpZpvot4AaABAg.8zGHZugfrj28zGO2kSZT1q,"Dobrica Cvetinovic you saw it too, trust me shows how shit the new top gear is. 

Also bro do you have any idea who the driver was in that new top gear video?😂😂 they literally stole a random school teacher","Dobrica Cvetinovic you saw it too trust me shows how shit the new top gear is 

Also bro do you have any idea who the driver was in that new top gear video😂😂 they literally stole a random school teacher",1
