,id,content
1116,UgwoPWu7SHePrg328ad4AaABAg,"I love Porsche, but was this a Comedy Central skit starring John Stewart?  Unfortunately, didn't make me laugh but my skin crawl."
1117,UgxQW_TWqnaTI7MNFWR4AaABAg,All you need to know is that you aint getting one
1118,UgyTBfj7FKonTvnDoQx4AaABAg,WHY DON'T YOU MAKE BEETLE RR FOR CHEAPER VIRSION OF PORSCHE
1119,UgzkUKB5ttu_IWmHJHV4AaABAg,Noice...
1120,Ugw7XKGR-LTSuyoiEGJ4AaABAg,Beauty
1121,Ugxxj32s0ZHdoXjH7lB4AaABAg,"🛑Monte Carlo  the home of Ferrari , not a  vw  subsidiary"
1122,UgzFQiVcQ2kb5mE7zL54AaABAg,This PG James Bond intro song is a banger
1123,UgzFQiVcQ2kb5mE7zL54AaABAg.9ah1XrxLDTH9arDfo1lv5G,"Where do I begin by Shirley Bassey. She sung the James Bond theme songs for Moonraker, Goldfinger, and Diamonds are Forever."
1124,UgxSGoNj5IUnNCHwH1Z4AaABAg,Someone Know the camera ta 1:32 ? Thanks a lot
1125,UgxSGoNj5IUnNCHwH1Z4AaABAg.9aQ7kmCwnQE9atydSp1Y5r,@cube indeed ;-) Thanks for the help ! good evening
1126,UgxSGoNj5IUnNCHwH1Z4AaABAg.9aQ7kmCwnQE9atBygsUVUB,"Unfortunately not. Body looks a lot like the Leica Q, but the lens does not fit..."
1127,UgwMQNs_tAmUYvF6C8t4AaABAg,하... ㅋㅋ 몇번째 보는지 모르겠네 ... 훔쳐간 내마음 돌려내!!!
1128,UgwMQNs_tAmUYvF6C8t4AaABAg.9aWF6ZtSMxq9b4pv7luXoQ,2주일이넘었어 친구야.... ㅠㅠ
1129,UgwMQNs_tAmUYvF6C8t4AaABAg.9aWF6ZtSMxq9aq-jjvcaEQ,마음에 병이 난지 일주일이넘었군....
1130,UgyU3nX-2yZfsTCjdHx4AaABAg,I cried.
1131,UgyaTRF8M0ex0ySW5Vd4AaABAg,Yes please.  How many are being made?
1132,UgyaTRF8M0ex0ySW5Vd4AaABAg.9aNOQI7kdWo9aNSG_C6alG,Found the answer to my question:  1250 total.  Probably already sold out.
1133,Ugw836alYn749N4dVq94AaABAg,stunning but why bother advertising. you only sell to clients that have spent 0.5million on previous Porsche products.
1134,UgxdwCVP7c6CqnkPCHl4AaABAg,... 🙌🏻🙇🏻‍♂️
1135,UgxeYBb6Nc8S19wBr694AaABAg,"[now if i pulled a why ain’t no ethnic in this..
what would i look like...but i get it, but u get it?]"
1136,UgyBurmdzyJNADx7WnR4AaABAg,계약하러 간다.....
1137,UgwYZkVDpzyKSVGqK6F4AaABAg,하 덕테일....
1138,Ugwq2qs7DtLNUZ9DJ0p4AaABAg,Song: Shirley Bassey (where do I begin ) love story
1139,UgxSKFmEwzCytEjrxk54AaABAg,Beautiful car. Beautiful caucasian couple. Beautiful house.
1140,UgxSKFmEwzCytEjrxk54AaABAg.9aWWRUgSS0Z9aWoWqqhVG8,Caucasian people are quite rare in advert nowadays
1141,UgyvCycXigJ4cxUTGQx4AaABAg,Very cool...but the rims are awful.
1142,UgzFQKNMtaoIVCDMZP14AaABAg,Yet another variation of an overrated sports car which its ‘daily drivability’ is merely an illusion.
1143,UgzFQKNMtaoIVCDMZP14AaABAg.9aTsLSVeVaO9aUf4WqoQ-E,"@E K 
Do I sound upset? 
Just merely stating a marketing ploy 🤷‍♂️"
1144,UgzFQKNMtaoIVCDMZP14AaABAg.9aTsLSVeVaO9aUcVR51iIt,You seem upset over an inanimate object. Are you ok?
1145,UgyCRvndyQoC3VtSRXV4AaABAg,"Die Porsche Fahrer die ich vom sehen her kenne sind eine Schande für das Autoland D… 

Ich sollte mit ihnen mein ebike tauschen"
1146,UgzYHKijjuqFS2S2K8F4AaABAg,One day…..
1147,UgwjG4A7MQQCr8iu0wp4AaABAg,감사합니다
1148,UgxlQ4L8ntMBBQymWlF4AaABAg,🙏☕️
1149,Ugw4jdSEvxv1jpQoDZt4AaABAg,Can anyone tell me the name of this background music?
1150,Ugw4jdSEvxv1jpQoDZt4AaABAg.9aZ3E_V9hvD9adSYTQDBKS,@tjae92 thank bro
1151,Ugw4jdSEvxv1jpQoDZt4AaABAg.9aZ3E_V9hvD9aZrq1sf8qA,Where do I begin by Shirley Bassey
1152,UgymcH_AtzHgxO-7mBJ4AaABAg,Wonderful car+Nice Song.....but the song is.......?
1153,UgxfBTg98niLV_rpzfR4AaABAg,"Sorry planet, just cancelled my Taycan order…"
1154,UgwGKSIzhBLHl59ea8t4AaABAg,que no se note tanto que esta dirigido a boomers que quieren revivir su juventud :v
1155,Ugw0nY4nadNyN9DmvOl4AaABAg,So is Porsche worried about retirees not buying their cars anymore?
1156,Ugwm-viQDmpF_blPkz54AaABAg,"wer einmal einen Porsche hat, braucht nie wieder im Leben einen anderen Wagen."
1157,UgwChKFRnZkr7lSeU0p4AaABAg,Macht mal ne vernünftige Kontrolle wer ein von euren Kübeln bekommt
1158,UgwLBgGBC5WBmhDjw-54AaABAg,"Video, sehr schön ! Auto ist Dreckschleuder…"
1159,Ugywo5rPXiqYfkgQQOV4AaABAg,nice film
1160,UgxxzksB-kkJ_mcv_Y14AaABAg,what's the name of this song?
1161,UgytQZUBbL-G0bRqRoV4AaABAg,Porsche >>>>
1162,Ugz1DuFlEsv1KdM-6WN4AaABAg,love story film
1163,UgzBnzh3whyNrWiQ1fF4AaABAg,GREETINGS
1164,Ugw0mHHV9mA9X2XXWjF4AaABAg,Save manual Gear box
1165,Ugyc8c1XFx4tQKufR594AaABAg,Porsche is milking the geezers before they’re dead.
1166,Ugxb3eheDVe5QECviOp4AaABAg,Oh my god. what is the song name please
1167,Ugxb3eheDVe5QECviOp4AaABAg.9aaUekFdj5W9acYnilJcst,@tjae92 Thank you bro
1168,Ugxb3eheDVe5QECviOp4AaABAg.9aaUekFdj5W9abMiAOce1D,Where do I begin by Shirley Bassey
1169,UgxHW6PEIj7E6i7cz_94AaABAg,Alright MichaelBay im dizzy now 😷
1170,Ugy_x7jmjhgnzdcPj3h4AaABAg,"so sad, this love only offer to 918 or GT2RS owners."
1171,Ugy_x7jmjhgnzdcPj3h4AaABAg.9a_S4IsL4B_9a_VdKI_Y0m,"@XiaoXing Liu true, but cool that you have the money to buy a car like that, is it true that money doesn't buy happiness?"
1172,Ugy_x7jmjhgnzdcPj3h4AaABAg.9a_S4IsL4B_9a_UspmbxOF,"@DuckBear 1250 units in total, that is my local Porsche dealer told me"
1173,Ugy_x7jmjhgnzdcPj3h4AaABAg.9a_S4IsL4B_9a_T9MzgrLR,what?
1174,Ugzju7L8JwfhCV4mir14AaABAg,"Wenn ich stärker bin als das Auto heißt ihr 
B(Öldl)M(ichael) W(erner)

Der Autobauer bmw soll thommy hilfiger Konkurrenz machen

Dann sollte ich meinen Führerschein zurück bekommen"
1175,UgzCbeureD0yavZaPMZ4AaABAg,There is no substitute
1176,Ugw_-2J3SWZlnbw4pBt4AaABAg,Anybody recongnizes de the location (or locations)?
1177,Ugyqz1ZKRwN8io3MvmF4AaABAg,And Alfa Romeo
1178,Ugw66RwJLIZyLYeh0_14AaABAg,if you can only choose one ride
1179,UgyY38hX_K2HMeXNYyB4AaABAg,"Twice the size, not even half the character. Modern car industry is dead."
1180,UgyLAnJJ7JDysjIASEZ4AaABAg,commosso
1181,UgzhIvQODHbsHlnBf-p4AaABAg,Ahhhh to be white and rich....
1182,UgyFWYFzvI9kqsf6LnZ4AaABAg,Last Bitte diese Startnummer weg … das ist ein deutsches Auto und keine besatzer Karre
1183,UgwT7cS-uVZTt0-2e554AaABAg,Send me one in my birthday tomorrow 20-05
1184,Ugy4ZJ7SnUdM3JH7pmN4AaABAg,I would not want to be in their place... Their lives is so empty and useless.
1185,Ugxr1mG7KJDYbAcmMf54AaABAg,Rich people man....
1186,UgyGfeMc-ynditmtPmt4AaABAg,Manual gearbox only 🥰🥰🥰🥰😎😎😎🤤🤤🤤🤤🙌😱😱😱👌🏽👌🏽👌🏽🏁🏁🏁
1187,Ugxp_WMIyEwGANs7l_p4AaABAg,Name of this song ?
1188,Ugx0dqR47tTyxaE9mPp4AaABAg,Müzik olarak Gülden Karaböcek daha iyi otururdu.
1189,Ugwg5GchNmMctuXA_Hx4AaABAg,"Not trolling, but, are they going after the Singer market?"
1190,UgyC1czLhjqUB4XgDuJ4AaABAg,"Nur schade das die, die sich dieses Auto leisten können, dieses nicht fahren sondern in der Garage als Anlage wegsperren."
1191,UgywhlrJ5fRG_N7fHxt4AaABAg,name of the song?
1192,UgywhlrJ5fRG_N7fHxt4AaABAg.9aXXfEQhNkI9aXaoghTL96,Where do I begin by Shirley Bassey. Checkout the songs she did for James Bond
1193,UgwND1EfACYnVj1yZsl4AaABAg,What the song please?
1194,UgwND1EfACYnVj1yZsl4AaABAg.9aX3owybuj89aXT-vb5zUA,"Where do I begin by Shirley Bassey. She also sung history repeating and diamonds are forever, moonraker, and goldfinger"
1195,UgxN1xLEZ6M5y21pOP94AaABAg,What’s a voltswagon
1196,UgyAVck1wLvsUdHNH5d4AaABAg,So huge sports car with stupid thing attached at the back. Ah and 60 sticker. How much for this one?
1197,UgzR8SB1RM883hIackB4AaABAg,I feel like this car wouldn't exist if not for Singer
1198,UgxqV2DwU0WdMKDp6zd4AaABAg,"How cool looking, what a film. That rear bumper should have been standard, glad they found the right way to design the 992 rear just like the touring. I think the 992.2 is going to the perfect retro style they were going for ."
1199,UgxJzRLeHM-XSE4RgbJ4AaABAg,"The best things in the life, a family moments, and a 911 's. Thanks again PORSCHE."
1200,UgxgyWJcwMnct7dDUg54AaABAg,You gotta love the classic 911 well done Porsche well done.
1201,UgxTrme3zw2agRQr8yJ4AaABAg,I was hoping they were still driving the classic car because it still holds the timeless design.
1202,UgxALz0joIN6Au5hzcp4AaABAg,"Amazing... The sound, the cars, this places..."
1203,UgwDF1gzBipmF0HpH5N4AaABAg,"I've never seen a video like this done by any other brand! That's why I love Porsches they are unique in whatever they do.
I wish I could buy this car because it represents the 911 of old combined with the modern one! And that's truly the dream!"
1204,Ugw3wbhWvSaMSKrnedt4AaABAg,Someday... I know it will happen.. such beautiful dreamcar. Porsche with this film you just have catalyzed my love for the 911 and the Porsche brand. Congratulations!!
1205,UgyqpDmaFNaBMwdcgch4AaABAg,You know it's classic when it uses the signals at the end!
1206,Ugwz6B_U2dRTT9O1ssp4AaABAg,This Video is a masterpiece... The audio inserts from iconic films just add to it - class...
1207,UgwS2PENONVbvqJNBQp4AaABAg,"Wow amazing 

I have a chill running down my spine. awesome video from awesome company about awesome car. porsche constantly convinces me that making cars for people for emotions for driving pleasure and technology. not like others who make cars only as a fashion accessory and for money.
love porsche love 911
Thank you that even today, Porsches make such great cars as amazing technical pieces as this 911 sport classic. thank you for doing what you do. all fans around the world love you because Porsche is exceptional, not just technology."
1208,UgwFJmzYep8W0Qty0-N4AaABAg,Assolutamente magnifico!
1209,UgwxKuTIk9I70G-eumd4AaABAg,Masterpiece! 👏🏼👏🏼👏🏼👏🏼👏🏼
1210,UgzZ_gC0vl1oLa-_EZZ4AaABAg,"That is simply awesome!  One of the best commercials, if not THE best, of ALL TIME !!  Genius!!"
1211,UgzFg-DDO4EsHr4bm1B4AaABAg,"Amazing Car, Amazing Film, Porsche Spirit All the Way ! <3"
1212,UgxpHXMaky6UBHPCb514AaABAg,"Love the tail and this video and off course the car, I hope I can get this tail for my 992"
1213,UgyY6kvD35yMpn7IQpx4AaABAg,"Beautifully evocative and edited, love all the anniversary 911. Just one thing the “older couple” would be in their 80’s by now!"
1214,UgyY6kvD35yMpn7IQpx4AaABAg.9aNDgktWHBH9aNPhjVW84R,Could be or they were cryogenically frozen 🤔
1215,UgyY6kvD35yMpn7IQpx4AaABAg.9aNDgktWHBH9aNPErYD26G,Was it their parents?
1216,UgyAkOEeYh6bW-XGX2J4AaABAg,That thing is beautiful.  Makes me want to trade in my 991
1217,UgzczvEm1QP8tBQDOJp4AaABAg,Porsche certainly knows how to keep a guy dreaming. Well done.
1218,UgzvtSKPWSJr-X5bQo14AaABAg,What a car! And such a great video!!
1219,Ugys5L9TdLOeTkO2k514AaABAg,A masterpiece!!!!
1220,UgzmHGrVdgprDW566dR4AaABAg,That was beautiful 😍
1221,Ugzsq8C3KFTe1pBS3O54AaABAg,"The movie touches me a lot. The voice of the background music is charming. Through the flowing melody and the clips of now and past, we can see what a big change the world underwent in the past 50 years. But the true love is eternal, so does the timeless 911. How time flies! We should always enjoy and cherish the moments when we are with our beloved ones!"
1222,Ugzsq8C3KFTe1pBS3O54AaABAg.9aM9C5dAd059aOokHIEiVC,"Shirley Bassey, one of the all time great singers 👍"
1223,Ugzsq8C3KFTe1pBS3O54AaABAg.9aM9C5dAd059aMnzfUNOKn,"Yes, it is an impressive ad"
1224,UgzKeMGobB87DMGZIGJ4AaABAg,I just purchased my very first Porsche yesterday.   A 2021 911 Carrera S with a 7-speed manual
1225,UgyKTKi2NZOWNPBE46Z4AaABAg,"God, I love Porsche so much...🤩🥰"
1226,UgxlwmDBTRPAVbkjlLh4AaABAg,Love the manual gearbox
1227,Ugz-wdFTWeHELIEZo7x4AaABAg,"Best vidéo from Porsche since a Long Time. Perfect scénario, picture and music. Congratulations !"
1228,Ugz8v9_GzQD6NMkGfuJ4AaABAg,"All I can say ""It's beautiful"""
1229,UgxfQfPtMKvgNG0_Ovh4AaABAg,Masterpiece!
1230,Ugwz6iUgmowa5j8XjD14AaABAg,"That's a great commercial, it makes me want the Porsche life.🙂"
1231,UgyzMwSjqg5ZQUWLMfp4AaABAg,"Damn, I own a 911 991 and this new model makes me jealous, LOL!!!"
1232,UgwI5GvSOMjU6_fCq-B4AaABAg,"Best car brand for me,since 2000"
1233,UgwMRTCpOdAaSbao1-N4AaABAg,W H A T  A  C O M M E R C I A L... Love it.
1234,UgyidmH4tMWr13MmKMB4AaABAg,"Wow, dream car!"
1235,UgwIui7O85rKmL4Pfpp4AaABAg,"This Porsche is stunning, I can’t wait to buy one!"
1236,UgwIui7O85rKmL4Pfpp4AaABAg.9aLejgJRuuU9aMZab8ZAMP,You can’t!
1237,UgwsRZ7t3xiTAU1ufIl4AaABAg,"Beautiful advert. A small little detail annoys me in the new Sport Classic, I find these wheels far too big, it's almost comical. Easy fix 🙂."
1238,UgwHNw7xALVpAouoQxR4AaABAg,This is so beautiful 💕 Porsche you are the best
1239,UgxAoEeCDdK1BpK1ltB4AaABAg,What a masterpiece
1240,UgwOuxYah1GmcfFSQPZ4AaABAg,"Oh my god,
That's fantastic !"
1241,Ugxruu7u7dQe-WG02Fp4AaABAg,Porsche could make a feature-length movie and I'd watch it
1242,Ugze7oD9cw6W2RGNRC54AaABAg,I love everything about this.
1243,UgzoKNFWhzEa0unplid4AaABAg,BRAVO !! 🔥🔥🔥
1244,UgxXoIdgR5ITw1A9ttt4AaABAg,Although beeing fully into motorcycles one cannot deny that a 911 is the only sportscar in the Word ! ( To me). ;)
1245,Ugzj8BQckae9ia0xjD14AaABAg,"Soy un apasionado de Porsche, casi cualquier modelo me gustará, pero... Me gustaría saber quién hace estos vídeos, destilan elegància entre otras cosas 😍😍😍"
1246,UgzT_pIxMvLwlCNPmnZ4AaABAg,you certainly filled my heart porsche.
1247,UgyVh3_G_Jh_xfNsOy94AaABAg,Would have been nice to see the 2010 Sport Classic featured
1248,Ugz2L-ClbiYyuhjYDot4AaABAg,Amazing car and video!
1249,UgweqcyLXMX2p18ST-x4AaABAg,Amazing video production! The car is amazing too lol
1250,UgxrOmR8LV2j8N79eJ94AaABAg,Ducktail spoiler looks so good 👌🏼
1251,UgwjTzI--tg6kVqcBQ54AaABAg,Best car commertial ever period!
1252,UgzMdft0DH5Au9-4XFR4AaABAg,Lovely little film.  Well done!
1253,UgyV795YiwRjmY_xbU54AaABAg,cool car and greatest sound and the spots are beautifull
1254,UgxCjavgNTCdS-qVhNl4AaABAg,"…remembering a time, when the future was great wide open…"
1255,UgzXd-CczEr-z5g6jEJ4AaABAg,Well done. 👏
1256,Ugz6wlbcfE-gs-D959F4AaABAg,That car is the most beautiful car in the world in my book. It is my dream car but maybe one day. Love the movie
1257,UgyfQ9YxaFV_XSxdegN4AaABAg,911 sport classic but why they use turbo engine??😫 Manual + N/A should be perfect!! Like the 997 sport classic and 911R 👍
1258,UgwpuX4pQcHgaCt5ZGt4AaABAg,Masterpiece(s)
1259,Ugx7q9KYZcG6AIYUZvZ4AaABAg,Well done Porsche!!!
1260,UgxyRm7XCc1A8aynpJZ4AaABAg,the cars gorgeous!
1261,UgytseAJdNvicWoT7k94AaABAg,"Very slick video, sadly I suspect most/all are already sold. I would delete the 60 door decals. Check out the Sonderwunsch programme, Gen 1 996 they have recently built."
1262,Ugx8wGYBZJu83o-cl0x4AaABAg,Simply...wonderful video....Wow!!
1263,Ugz5VSS1j6clP4c0FpR4AaABAg,For me the love story is beautiful than the car itself...
1264,UgwhCO0-gYjexn6Lbk54AaABAg,"Magnificent just needs a few more elements, a Leica camera in a Riva wooden boat."
1265,UgxKs8k9Kv0CQtkC8xN4AaABAg,Eine Zeitreise ♥️mit einer Zeitmaschine
1266,UgxeirnmO74dsBPm6YR4AaABAg,Wonderful video!
1267,UgwM06I9fC42bDyO_gN4AaABAg,Ahhh the 1972 RS… bring on the 992 RS….
1268,Ugxu1r3FDILzEqKyKl94AaABAg,A masterclass.
1269,UgwR6evbZ1GvoOrdCBB4AaABAg,Super cool ad! Befitting of the special classic.
1270,UgyP5ez4YBgg6_SF6yZ4AaABAg,That made me tears Idk because of the good memories
1271,Ugw8IELQzJrR3mJsQpJ4AaABAg,So it´s a manual RWD 992 Turbo. Superb!!!
1272,UgyVnwzX-SrD_B8AOr14AaABAg,"This video is very beautiful, The time right now is 9:11. Porsche 911 is my favorite car"
1273,UgzuMclsHnqYX80wSSZ4AaABAg,Beautiful film. Beautiful car.
1274,Ugwn2tY-oNNfcxWzTBB4AaABAg,How can they look 30 in the 70's and be 50 now in the 2020's ? Nice car anyway.
1275,UgwV31AOwzqUrTyAguh4AaABAg,I want two!🏁
1276,Ugy3KtIKKcwCpz-_5Jp4AaABAg,911 forever 😎
1277,UgxDiPPuvIrUcl1FRs54AaABAg,Wow... a zillion times better than the previous video!!!   Imagine that?  Make the cars the subject not a singer with a terrible laugh!
1278,Ugy--m6hRvXrZsMe7tV4AaABAg,The 911 never disappoints.
1279,UgySZkxN3BfuuHhPsFJ4AaABAg,Fantastic movie! James Bond feeling
1280,UgxNd9p9-byWGdn8CuJ4AaABAg,It's good to see porsche getting inspiration from the Restomod market
1281,UgxDnEtMM7ACsGlK2TV4AaABAg,"Wow, wunderful! 👌 (Porsche & Film)"
1282,Ugz5ODABIDcPLnYdiSt4AaABAg,This is the best Porsche commercial in quite a while. I think they've been lame for a year or so.
1283,UgyE6IG-NB4xLK1DKah4AaABAg,WoW!! Best video Porsche has ever created. So cool!!
1284,Ugw-sqWJNvDYQ98ahMR4AaABAg,"What age are we meant to think this couple is? In their late 20s in the 60s, which was 60 years ago....but they're in their 40s in 2022..."
1285,UgzBgq_ycqNsOibMPm54AaABAg,"seeing such beautiful cars, ads and knowing u cant afford it is the saddest thing.. shows everything does revolve around money, no matter what they say :)"
1286,UgwXYlL6gWusoKPFubF4AaABAg,Creating new limited models when you can't even make enough regular cars is a winning strategy.  It's a sad day when its easier to get a Ferrari allocation than a Porsche
1287,UgwhXSZCGq8blXynuf54AaABAg,LOVE IT A LOT !!!!!!!!!!!!!!!!!!!!!
1288,Ugyr2OxpP5qBHdGAWWF4AaABAg,I want one!!
1289,UgwIf7Ll88lty8SVV6B4AaABAg,Goosebumps! Ahhhhhhhh!!!!!
1290,UgyL8vb8f-qjc5TAwL94AaABAg,There's a Targa version!❤
1291,UgwpwoZb0a0OIHqBQnp4AaABAg,Superb!
1292,UgwNlO1JNOtXeJZDsLV4AaABAg,How can you guys be announcing new models when it's been over a year on two different waiting lists and I still can't get a 911 4 GTS?
1293,Ugy9lwTcl_yiyo3GISl4AaABAg,Brilliant and very tasteful advertising!
1294,Ugy_zJd8LZ_E9AhP4wl4AaABAg,Beautiful
1295,UgzZ-xS5v1xay0Hbmlt4AaABAg,Oneday hopefully 🤌 i will be able to afford Porsche ..
1296,UgwBjGDQO0t8PX-ngup4AaABAg,Wow. Just wow.
1297,Ugxf1wV5AY569Uoyknl4AaABAg,A Rega P1 👌🏻
1298,Ugxk8ipRro9uqIKTBGl4AaABAg,Brilliant video.
1299,UgzSrzq5DsLKKPN_ty94AaABAg,That is a a beautiful car that will sold out before hitting the market
1300,UgxPO7lbmRJVdExD2ex4AaABAg,I’m in love
1301,UgxtOy4j9H9xCAxV7eJ4AaABAg,I was going to buy a new Porsche but I couldn't decide on the color. 😉
1302,UgwVJcknomE42y_fF1x4AaABAg,Wow just Wow !
1303,UgzXMDEgCwX1LzZQDuV4AaABAg,"Okay Porsche. Not only do you make the best cars, but also best films. This is the best product movie I've ever seen. It's so tasteful, being about the car but at the same time not. Brilliant!"
1304,UgxFcFktCJxTp12-i2N4AaABAg,Why am I getting emotional over this
1305,UgzFqlK0t0vnOGj9EWR4AaABAg,Awesome...this is Video only for People from Living in Switzerland or Monaco 😊
1306,Ugzan5JQCpxKf0OiMJp4AaABAg,You feel my heart and soul
1307,UgygV4Z5e3EqyjAZQOx4AaABAg,👏👏👏👍👍👍👍
1308,Ugxz348IDZ_gvEenrIF4AaABAg,"Ok, so I just found the car. Now I need to find the money!"
1309,UgxgSLJvFUu17jXPNKR4AaABAg,By the video's end. It will probably all be sold out with a lot of mark up on top of it :)
1310,UgwVHhhQbaWKVKOCT3V4AaABAg,"2.7 Kerb weight: 1075Kg, Sport Classic: 1570kg
2.5 Width: 1652mm, SC 2022mm

Save the money on videos and build a 1 tonne car with 550BHP please. Otherwise, I'll stick with the 964 thanks.

PS/ Why aren't (Lohner) Porsche making more of their claim to be the spiritual mothers of the hybrid car?"
1311,UgyOnuxG_X8NWGXzj014AaABAg,What a great artsy advertisement … 👍👍👍
1312,UgxMun8YGe5DfdASsVJ4AaABAg,To me a koenigsegg fan boy the 911 classic looks like the 911 turbo s but has some miner tweaks
1313,UgzHCkrhDxbpWNdH-XV4AaABAg,Wow! Is it basically a narrow-body Turbo with RWD and a manual?
1314,UgzHCkrhDxbpWNdH-XV4AaABAg.9aLfMHdQHck9aLi2YanEc9,It has the Turbo widebody and wheel dimensions
1315,Ugwt-rgRm--s7QuUgzl4AaABAg,fall in love this video
1316,Ugw31LocbCzUSgLW8M94AaABAg,That Shirley bassey voice is unmistakably recognizable. Just like a 911
1317,Ugy41Z7a0n0ycIU23sd4AaABAg,what is this place? beautiful views
1318,Ugzq1TI5HAmCVfCC7oR4AaABAg,"Wow - just wow 😃 I don’t speak German, but Danke Schoen Porsche - Danke 💕🌄"
1319,UgwhGZgMAoGxAOuwt4F4AaABAg,"Porsche !  One and only , forever !!!"
1320,UgwTYg3bZT_V3P6oUDB4AaABAg,"

"
1321,Ugz0EMRbjP-P_mc_50t4AaABAg,Mir fehlen die Worte! Einfach Geil! Habt ihr vielleicht noch so zufällig einen zu verschenken?😅
1322,UgyiTov6LxaYHkOwgLd4AaABAg,"The little duck tail is cute, I wonder if it actually works?"
1323,UgwrT4riK53MKX08LHF4AaABAg,MSRP Equivalent to $39K in 1969.
1324,Ugy0_EAw579NgLt5Q3t4AaABAg,You guys are marketing geniuses.
1325,Ugw4dxhnEJlnwz5wact4AaABAg,Richtig gutes Design
1326,UgxkR6Bhr4_-ncdUST54AaABAg,More work involved in commercial than in actual car.
1327,UgzutUHqCnq6E9drKdJ4AaABAg,So… when is the opening date of this movie?
1328,UgxB-48mbew5zhk3nTt4AaABAg,Very cool
1329,Ugxy43S4QRdex3-Sn4l4AaABAg,Just perfect marketing.
1330,UgzT3QqHGQ29IJFT0jt4AaABAg,❤❤❤
1331,UgyA9PspecV5yiYSqiJ4AaABAg,need the soundtrack!!!
1332,Ugwj2dge59LNe-vPpjV4AaABAg,What ia the interpretation of this song? Amazing...
1333,UgzAKlwFK5jE9Axj3K54AaABAg,What’s that song? I love her voice
1334,Ugx1eadWv9NdBclyH0l4AaABAg,Shot really well
1335,Ugwar2AlUGu_IXDh5zR4AaABAg,"What's the name of the song?
Edit: It's Shirley Bassey - Where Do I Begin (Love Story)."
1336,UgyVNybiB9_SProIkZx4AaABAg,Bravo
1337,UgzoJzhsc30P8NNkaZB4AaABAg,"It's not a car commercial, it's a movie!"
1338,Ugw7BWn0sZrIdKapYFB4AaABAg,Great ad !
1339,Ugxw9Ott_g1JjCrG17d4AaABAg,"Wonderful, for all the reasons I need not list. If you know, you know."
1340,UgxhaIffsItAEXgOkPl4AaABAg,"Eine unglaublich gute Fahrzeugvorstellung, die sich nicht zu ernst nimmt. Extrem gute Details, kein cutting beim Fahren, alles sehr rein. Unerwartet gut. Mit meinen Eltern bin ich 1974 in einem Elfer an die Côte d’Azur gefahren, Tennis spielen, Mono fahren...das kam alles in diesem Film wieder an die Oberfläche. Vielen Dank!"
1341,Ugw162KvMecINslLCI94AaABAg,🔝🔝🔝😎
1342,UgwXWCr4pPTVLDkFUVN4AaABAg,Porsche just gets it
1343,UgxmTJDHA3_ONvpTL-Z4AaABAg,Once upon a time at Hollywood
1344,Ugx4rm2p8596X6bs3zh4AaABAg,Sigh ... retro luxe designed to pull the heartstrings of Boomers everywhere.
1345,UgyBdEJGA-dVkuNudMt4AaABAg,♥️911♥️
1346,Ugx0X0q41n9AJ1j5e8N4AaABAg,Car is great but video is even better!
1347,UgzBdkgt0ZrfKJx1eYF4AaABAg,Looks the same as every other Porsche. If they were going to go classic they should have went all out
1348,Ugy6VcYxGmuoV42SR0N4AaABAg,Fantastic simple that
1349,UgwiB2TRdNqf1TudEQp4AaABAg,Please stop showing us cars you wont let us actually go and buy from your dealers Porsche 🤦‍♀️
1350,UgygiEuVVmr_ZjPw0AF4AaABAg,Wow luxury car and super car but billionaire can enjoy this but do rich business means one day get rich life style also 😍🤑😭
1351,UgzZrhXlQEzBuw3gpcl4AaABAg,Why such a dark video?
1352,Ugz8yCWF_-dxKkxtbex4AaABAg,this should be a car advert and not a video which lets me cry.
1353,UgzKk8fHnaXx1wYk1E14AaABAg,What's the price? 👀
1354,UgwjgKKFL4_hywpckrt4AaABAg,Ever wanted to cry watching an ad?
1355,UgxdFY2wchs2gF5tTY94AaABAg,"@Porsche So I have a kidney and a 991 you could take, just give me that."
1356,Ugx87zV3QKQNskqh2zx4AaABAg,"Nice, because it's design only in manaul gear"
1357,UgxAEk0kou1z89Yc8QV4AaABAg,does anyone know the location?
1358,Ugxy2UkIvDVzEejztMl4AaABAg,What city is this?
1359,UgyK_h3DDgbXKnrO4Xd4AaABAg,7speed manual
1360,Ugx1VaQyz_FG5dfUNUR4AaABAg,just show the damn car
1361,Ugy-Wfubyp_znlbCKy94AaABAg,Midlife crisis?! 👨🏼‍🦳
1362,UgxXvDxqDyIkUlQ2fbt4AaABAg,If i win on lottery I'll buy a manual Porsche in a heartbeat
1363,UgxXvDxqDyIkUlQ2fbt4AaABAg.9aMJXdRYRrQ9aMPrZGgtG8,Manual porsche's are pretty tangible when you look past recent models
1364,UgylAUIZj4XkNu2gHwB4AaABAg,another car no one can buy🙃
1365,UgyXeVfB-bUKwIJ1nUh4AaABAg,"Nice France, Monaco, Italy.... But German"
1366,Ugy6gR4wrN2uyZkanjR4AaABAg,Porsche 911🇩🇪👍❤️❤️❤️👆
1367,UgwSh08Z0wEtqTuOcNl4AaABAg,"Ich weiß nicht, ein Sondermodell sollte doch einen Saugmotor haben.

Diese Turbos klingen wie Industriestaubsauger,"
1368,UgwSh08Z0wEtqTuOcNl4AaABAg.9aMP9zfGl759aMPYTL0Ikz,They'll have a 992 speedster with gt3 4.0 NA engine
